,date,latitude,longitude,timezone,offset,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,apparentTemperatureMax,apparentTemperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,cloudCover,dewPoint,humidity,icon,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,pressure,summary,sunriseTime,sunsetTime,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,temperatureMax,temperatureMaxTime,temperatureMin,temperatureMinTime,time,uvIndex,uvIndexTime,visibility,windBearing,windGust,windGustTime,windSpeed
1957,1994-09-09 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,100.26,779133600.0,86.46,779191200.0,100.26,779133600.0,82.54,779101200.0,0.39,75.63,0.75,partly-cloudy-day,0.16,,,,,rain,1016.19,Humid and partly cloudy throughout the day.,779105562.0,779150027.0,88.98,779133600.0,80.85,779187600.0,88.98,779133600.0,78.89,779101200.0,779083200.0,9.0,779126400.0,,79.0,,,12.65
1958,1994-09-10 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,96.42,779205600.0,77.87,779277600.0,96.42,779205600.0,83.39,779212800.0,0.8,74.72,0.78,partly-cloudy-day,0.2,,,,,rain,1016.09,Humid and mostly cloudy throughout the day.,779191971.0,779236375.0,86.99,779205600.0,76.89,779277600.0,86.99,779205600.0,79.76,779212800.0,779169600.0,8.0,779209200.0,,83.0,,,13.23
1959,1994-09-11 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,99.14,779306400.0,86.01,779364000.0,99.14,779306400.0,77.87,779277600.0,0.99,73.38,0.73,cloudy,0.23,,,,,rain,1015.94,Humid and overcast throughout the day.,779278380.0,779322723.0,89.87,779302800.0,80.85,779353200.0,89.87,779302800.0,76.89,779277600.0,779256000.0,5.0,779299200.0,,91.0,,,12.26
1960,1994-09-12 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,99.18,779392800.0,79.25,779446800.0,99.18,779392800.0,85.5,779418000.0,0.64,74.01,0.73,partly-cloudy-day,0.27,,,,,rain,1016.3,Humid and mostly cloudy throughout the day.,779364789.0,779409070.0,89.87,779385600.0,77.79,779446800.0,89.87,779385600.0,80.85,779353200.0,779342400.0,9.0,779385600.0,,79.0,,,10.66
1961,1994-09-13 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,96.53,779479200.0,82.31,779522400.0,96.53,779479200.0,79.25,779446800.0,0.45,73.12,0.74,partly-cloudy-day,0.31,,,,,rain,1016.67,Humid and mostly cloudy throughout the day.,779451198.0,779495417.0,87.89,779468400.0,78.89,779522400.0,87.89,779468400.0,77.79,779446800.0,779428800.0,8.0,779468400.0,,86.0,,,9.48
1962,1994-09-14 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,99.18,779565600.0,79.53,779616000.0,99.18,779565600.0,82.31,779522400.0,0.31,74.05,0.74,partly-cloudy-day,0.34,,,,,rain,1016.27,Humid and partly cloudy throughout the day.,779537607.0,779581764.0,88.98,779565600.0,77.79,779616000.0,88.98,779565600.0,78.89,779522400.0,779515200.0,9.0,779558400.0,,82.0,,,10.54
1963,1994-09-15 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,95.78,779652000.0,79.4,779702400.0,95.78,779652000.0,79.53,779616000.0,0.83,75.08,0.83,partly-cloudy-day,0.38,,,,,rain,1015.15,Humid and mostly cloudy throughout the day.,779624016.0,779668111.0,85.9,779652000.0,77.79,779691600.0,85.9,779652000.0,77.79,779616000.0,779601600.0,5.0,779644800.0,,104.0,,,8.7
1964,1994-09-16 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,99.46,779738400.0,77.35,779796000.0,99.46,779738400.0,79.4,779702400.0,0.85,74.71,0.8,partly-cloudy-day,0.41,,,,,rain,1016.3,Humid and overcast throughout the day.,779710425.0,779754458.0,87.89,779731200.0,75.78,779796000.0,87.89,779731200.0,77.79,779691600.0,779688000.0,5.0,779738400.0,,97.0,,,9.51
1965,1994-09-17 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,97.48,779828400.0,79.13,779882400.0,97.48,779828400.0,77.35,779796000.0,0.29,73.13,0.74,partly-cloudy-day,0.44,,,,,rain,1017.37,Humid and partly cloudy throughout the day.,779796834.0,779840805.0,87.89,779810400.0,77.79,779882400.0,87.89,779810400.0,75.78,779796000.0,779774400.0,9.0,779817600.0,,86.0,,,10.62
1966,1994-09-18 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,95.99,779911200.0,82.31,779965200.0,95.99,779911200.0,79.13,779882400.0,0.55,72.72,0.71,partly-cloudy-day,0.47,,,,,rain,1016.49,Humid and mostly cloudy throughout the day.,779883243.0,779927151.0,88.98,779911200.0,78.89,779965200.0,88.98,779911200.0,77.79,779882400.0,779860800.0,9.0,779904000.0,,81.0,,,11.39
1967,1994-09-19 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,95.99,779990400.0,76.31,780051600.0,95.99,779990400.0,82.13,780030000.0,0.66,74.24,0.79,partly-cloudy-day,0.51,,,,,rain,1015.22,Humid and mostly cloudy throughout the day.,779969652.0,780013498.0,86.99,779986800.0,74.72,780051600.0,86.99,779986800.0,78.89,779965200.0,779947200.0,9.0,779990400.0,,113.0,,,8.94
1968,1994-09-20 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,89.98,780091200.0,77.34,780141600.0,89.98,780091200.0,76.23,780073200.0,0.98,73.76,0.87,cloudy,0.54,,,,,rain,1015.07,Humid and overcast throughout the day.,780056061.0,780099845.0,82.86,780091200.0,75.8,780141600.0,82.86,780091200.0,74.72,780051600.0,780033600.0,5.0,780076800.0,,152.0,,,5.66
1969,1994-09-21 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,96.42,780170400.0,77.34,780217200.0,96.42,780170400.0,77.34,780141600.0,0.77,73.59,0.78,partly-cloudy-day,0.57,,,,,rain,1014.12,Humid and mostly cloudy throughout the day.,780142470.0,780186192.0,86.99,780170400.0,75.8,780217200.0,86.99,780170400.0,75.8,780141600.0,780120000.0,9.0,780163200.0,,90.0,,,7.97
1970,1994-09-22 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,95.45,780253200.0,86.43,780310800.0,95.45,780253200.0,77.34,780217200.0,0.47,74.05,0.77,partly-cloudy-day,0.6,,,,,rain,1013.24,Humid and partly cloudy throughout the day.,780228879.0,780272538.0,87.89,780253200.0,81.74,780296400.0,87.89,780253200.0,75.8,780217200.0,780206400.0,9.0,780249600.0,,76.0,,,8.75
1971,1994-09-23 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,100.06,780336000.0,77.21,780400800.0,100.06,780336000.0,85.5,780375600.0,0.5,74.39,0.74,partly-cloudy-day,0.63,,,,,rain,1013.02,Humid and mostly cloudy throughout the day.,780315289.0,780358885.0,87.89,780336000.0,75.8,780400800.0,87.89,780336000.0,80.85,780372000.0,780292800.0,6.0,780328800.0,,76.0,,,9.91
1972,1994-09-24 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,97.48,780422400.0,78.39,780487200.0,97.48,780422400.0,77.21,780400800.0,0.31,73.0,0.74,partly-cloudy-day,0.66,,,,,rain,1014.0,Humid and partly cloudy throughout the day.,780401698.0,780445232.0,87.89,780422400.0,76.89,780487200.0,87.89,780422400.0,75.8,780400800.0,780379200.0,9.0,780422400.0,,84.0,,,10.19
1973,1994-09-25 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,97.17,780519600.0,77.34,780570000.0,97.17,780519600.0,78.39,780487200.0,0.34,74.08,0.78,partly-cloudy-day,0.69,,,,,rain,1013.92,Humid and partly cloudy throughout the day.,780488108.0,780531580.0,86.82,780498000.0,75.8,780570000.0,86.82,780498000.0,76.89,780487200.0,780465600.0,6.0,780501600.0,,115.0,,,5.33
1974,1994-09-26 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,100.06,780602400.0,82.31,780656400.0,100.06,780602400.0,77.34,780570000.0,0.18,72.7,0.71,partly-cloudy-day,0.72,,,,,rain,1015.35,Humid and partly cloudy throughout the day.,780574518.0,780617927.0,92.95,780602400.0,78.89,780656400.0,92.95,780602400.0,75.8,780570000.0,780552000.0,9.0,780595200.0,,116.0,,,7.39
1975,1994-09-27 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,97.68,780688800.0,79.4,780746400.0,97.68,780688800.0,82.31,780656400.0,0.28,74.28,0.74,partly-cloudy-day,0.75,,,,,rain,1016.88,Humid and partly cloudy throughout the day.,780660928.0,780704275.0,88.81,780685200.0,77.79,780746400.0,88.81,780685200.0,78.89,780656400.0,780638400.0,9.0,780681600.0,,76.0,,,9.71
1976,1994-09-28 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,96.53,780760800.0,79.4,780822000.0,96.53,780760800.0,79.4,780746400.0,0.28,73.95,0.75,partly-cloudy-day,0.78,,,,,rain,1015.79,Humid and partly cloudy throughout the day.,780747338.0,780790622.0,87.89,780760800.0,77.79,780822000.0,87.89,780760800.0,77.79,780746400.0,780724800.0,9.0,780768000.0,,73.0,,,7.46
1977,1994-09-29 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,97.48,780858000.0,79.25,780919200.0,97.48,780858000.0,79.4,780822000.0,0.24,74.04,0.75,partly-cloudy-day,0.81,,,,,rain,1014.31,Humid and partly cloudy throughout the day.,780833748.0,780876971.0,87.89,780854400.0,77.79,780919200.0,87.89,780854400.0,77.79,780822000.0,780811200.0,9.0,780854400.0,,70.0,,,7.03
1978,1994-09-30 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,96.64,780937200.0,78.54,781009200.0,96.64,780937200.0,79.25,780919200.0,0.26,72.38,0.7,partly-cloudy-day,0.85,,,,,rain,1013.4,Humid and partly cloudy throughout the day.,780920159.0,780963319.0,88.81,780937200.0,76.89,781009200.0,88.81,780937200.0,77.79,780919200.0,780897600.0,9.0,780940800.0,,76.0,,,7.53
1979,1994-10-01 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,94.62,781034400.0,77.07,781088400.0,94.62,781034400.0,78.54,781009200.0,0.71,72.31,0.73,partly-cloudy-day,0.88,,,,,rain,1013.59,Humid and mostly cloudy throughout the day.,781006570.0,781049668.0,87.89,781027200.0,75.8,781084800.0,87.89,781027200.0,76.89,781009200.0,780984000.0,5.0,781023600.0,,91.0,,,7.94
1980,1994-10-02 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,97.09,781120800.0,78.27,781171200.0,97.09,781120800.0,77.07,781088400.0,0.23,71.92,0.71,partly-cloudy-day,0.92,,,,,rain,1014.16,Humid and partly cloudy throughout the day.,781092981.0,781136017.0,89.87,781120800.0,76.89,781171200.0,89.87,781120800.0,75.8,781084800.0,781070400.0,7.0,781120800.0,,84.0,,,8.41
1981,1994-10-03 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,98.81,781203600.0,77.21,781264800.0,98.81,781203600.0,78.27,781171200.0,0.16,71.4,0.67,partly-cloudy-day,0.96,,,,,rain,1014.16,Humid and partly cloudy throughout the day.,781179393.0,781222366.0,92.76,781203600.0,75.8,781264800.0,92.76,781203600.0,76.89,781171200.0,781156800.0,9.0,781200000.0,,134.0,,,6.9
1982,1994-10-04 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,99.35,781293600.0,78.13,781351200.0,99.35,781293600.0,77.21,781264800.0,0.15,71.39,0.67,partly-cloudy-day,0.99,,,,,rain,1013.56,Humid and partly cloudy throughout the day.,781265805.0,781308716.0,93.85,781290000.0,76.89,781344000.0,93.85,781290000.0,75.8,781264800.0,781243200.0,8.0,781286400.0,,143.0,,,6.28
1983,1994-10-05 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,99.18,781369200.0,78.13,781437600.0,99.18,781369200.0,78.13,781351200.0,0.19,72.34,0.71,partly-cloudy-day,0.03,,,,,rain,1013.68,Humid and partly cloudy throughout the day.,781352217.0,781395067.0,88.98,781369200.0,76.89,781430400.0,88.98,781369200.0,76.89,781344000.0,781329600.0,8.0,781372800.0,,112.0,,,7.15
1984,1994-10-06 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,97.06,781466400.0,78.54,781516800.0,97.06,781466400.0,78.13,781437600.0,0.5,72.15,0.71,partly-cloudy-day,0.07,,,,,rain,1014.59,Humid and mostly cloudy throughout the day.,781438630.0,781481417.0,88.98,781466400.0,76.89,781516800.0,88.98,781466400.0,76.89,781430400.0,781416000.0,8.0,781459200.0,,82.0,,,7.62
1985,1994-10-07 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,98.71,781538400.0,76.18,781610400.0,98.71,781538400.0,78.54,781516800.0,0.43,73.98,0.78,partly-cloudy-day,0.11,,,,,rain,1014.54,Humid and partly cloudy throughout the day.,781525043.0,781567769.0,87.89,781549200.0,74.72,781610400.0,87.89,781549200.0,76.89,781516800.0,781502400.0,8.0,781545600.0,,72.0,,,7.36
1986,1994-10-08 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,95.64,781639200.0,77.34,781696800.0,95.64,781639200.0,76.18,781610400.0,0.34,72.77,0.75,partly-cloudy-day,0.15,,,,,rain,1013.46,Humid and partly cloudy throughout the day.,781611456.0,781654121.0,87.89,781632000.0,75.8,781696800.0,87.89,781632000.0,74.72,781610400.0,781588800.0,8.0,781632000.0,,87.0,,,7.9
1987,1994-10-09 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,95.64,781714800.0,77.21,781776000.0,95.64,781714800.0,77.34,781696800.0,0.41,72.92,0.77,partly-cloudy-day,0.19,,,,,rain,1013.07,Humid and partly cloudy throughout the day.,781697870.0,781740473.0,87.89,781714800.0,75.8,781776000.0,87.89,781714800.0,75.8,781696800.0,781675200.0,7.0,781714800.0,,132.0,,,5.93
1988,1994-10-10 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,93.27,781797600.0,76.18,781869600.0,93.27,781797600.0,77.21,781776000.0,0.49,73.33,0.81,partly-cloudy-day,0.22,,,,,rain,1012.72,Humid and mostly cloudy throughout the day.,781784284.0,781826826.0,86.82,781797600.0,74.72,781866000.0,86.82,781797600.0,75.8,781776000.0,781761600.0,6.0,781801200.0,,121.0,,,5.51
1989,1994-10-11 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,96.42,781887600.0,76.18,781952400.0,96.42,781887600.0,76.18,781869600.0,0.49,73.42,0.78,partly-cloudy-day,0.26,,,,,rain,1012.77,Humid and partly cloudy throughout the day.,781870699.0,781913179.0,86.99,781887600.0,74.72,781952400.0,86.99,781887600.0,74.72,781866000.0,781848000.0,8.0,781891200.0,,96.0,,,6.01
1990,1994-10-12 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,96.64,781981200.0,77.07,782042400.0,96.64,781981200.0,76.18,781952400.0,0.32,72.59,0.75,partly-cloudy-day,0.29,,,,,rain,1012.66,Humid and partly cloudy throughout the day.,781957114.0,781999534.0,88.81,781981200.0,75.8,782035200.0,88.81,781981200.0,74.72,781952400.0,781934400.0,8.0,781977600.0,,97.0,,,7.26
1991,1994-10-13 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,97.98,782071200.0,78.39,782125200.0,97.98,782071200.0,77.07,782042400.0,0.36,73.34,0.75,partly-cloudy-day,0.33,,,,,rain,1013.35,Humid and partly cloudy throughout the day.,782043529.0,782085888.0,88.98,782071200.0,76.89,782121600.0,88.98,782071200.0,75.8,782035200.0,782020800.0,8.0,782064000.0,,104.0,,,8.12
1992,1994-10-14 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,96.64,782150400.0,79.4,782215200.0,96.64,782150400.0,78.39,782125200.0,0.55,73.07,0.74,partly-cloudy-day,0.36,,,,,rain,1014.25,Humid and mostly cloudy throughout the day.,782129945.0,782172244.0,90.95,782146800.0,77.79,782215200.0,90.95,782146800.0,76.89,782121600.0,782107200.0,8.0,782150400.0,,108.0,,,6.84
1993,1994-10-15 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,99.35,782244000.0,79.13,782298000.0,99.35,782244000.0,79.4,782215200.0,0.5,72.1,0.68,partly-cloudy-day,0.39,,,,,rain,1013.38,Humid and mostly cloudy throughout the day.,782216362.0,782258600.0,93.85,782244000.0,77.79,782298000.0,93.85,782244000.0,77.79,782215200.0,782193600.0,8.0,782236800.0,,167.0,,,6.58
1994,1994-10-16 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,98.49,782323200.0,79.75,782395200.0,98.49,782323200.0,79.13,782298000.0,0.73,70.27,0.64,partly-cloudy-day,0.42,,,,,rain,1011.35,Humid and mostly cloudy throughout the day.,782302779.0,782344957.0,93.85,782330400.0,78.0,782395200.0,93.85,782330400.0,77.79,782298000.0,782280000.0,8.0,782323200.0,,179.0,,,8.19
1995,1994-10-17 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,91.73,782409600.0,76.31,782474400.0,91.73,782409600.0,79.75,782395200.0,0.97,74.08,0.79,cloudy,0.45,,,,,rain,1010.67,Humid and overcast throughout the day.,782389197.0,782431315.0,83.91,782427600.0,74.72,782474400.0,83.91,782427600.0,78.0,782395200.0,782366400.0,4.0,782409600.0,,184.0,,,4.44
1996,1994-10-18 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,91.9,782503200.0,78.27,782560800.0,91.9,782503200.0,76.31,782474400.0,0.97,71.9,0.77,cloudy,0.49,,,,,rain,1011.81,Humid and overcast throughout the day.,782475615.0,782517674.0,86.99,782503200.0,76.89,782553600.0,86.99,782503200.0,74.72,782474400.0,782452800.0,4.0,782496000.0,,149.0,,,4.61
1997,1994-10-19 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,95.09,782586000.0,77.34,782647200.0,95.09,782586000.0,78.27,782560800.0,0.91,73.25,0.78,cloudy,0.52,,,,,rain,1012.83,Humid and overcast throughout the day.,782562033.0,782604033.0,86.82,782586000.0,75.8,782647200.0,86.82,782586000.0,76.89,782553600.0,782539200.0,5.0,782582400.0,,46.0,,,5.66
1998,1994-10-20 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,92.31,782661600.0,76.31,782722800.0,92.31,782661600.0,77.34,782647200.0,0.9,73.05,0.78,cloudy,0.55,,,,,rain,1012.67,Humid and overcast throughout the day.,782648453.0,782690393.0,86.99,782676000.0,74.72,782722800.0,86.99,782676000.0,75.8,782647200.0,782625600.0,5.0,782672400.0,,67.0,,,5.52
1999,1994-10-21 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,96.42,782762400.0,78.54,782812800.0,96.42,782762400.0,76.31,782722800.0,0.69,74.57,0.82,partly-cloudy-day,0.58,,,,,rain,1011.23,Humid and mostly cloudy throughout the day.,782734872.0,782776754.0,87.89,782758800.0,76.89,782812800.0,87.89,782758800.0,74.72,782722800.0,782712000.0,7.0,782758800.0,,87.0,,,7.33
2000,1994-10-22 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,94.67,782834400.0,75.17,782895600.0,94.67,782834400.0,78.54,782812800.0,0.81,74.71,0.83,partly-cloudy-day,0.61,,,,,rain,1011.3,Humid and mostly cloudy throughout the day.,782821293.0,782863116.0,85.9,782834400.0,73.84,782895600.0,85.9,782834400.0,76.89,782812800.0,782798400.0,5.0,782834400.0,,148.0,,,6.13
2001,1994-10-23 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,95.99,782931600.0,77.34,782992800.0,95.99,782931600.0,75.17,782895600.0,1.0,73.71,0.85,cloudy,0.64,,,,,rain,1012.74,Humid and overcast throughout the day.,782907714.0,782949479.0,86.82,782931600.0,75.8,782992800.0,86.82,782931600.0,73.84,782895600.0,782884800.0,4.0,782928000.0,,108.0,,,7.8
2002,1994-10-24 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,99.58,783021600.0,79.25,783068400.0,99.58,783021600.0,77.34,782992800.0,0.65,73.55,0.77,partly-cloudy-day,0.67,,,,,rain,1012.82,Humid and mostly cloudy throughout the day.,782994135.0,783035842.0,90.95,783021600.0,77.79,783068400.0,90.95,783021600.0,75.8,782992800.0,782971200.0,6.0,783010800.0,,134.0,,,5.71
2003,1994-10-25 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,101.41,783100800.0,78.39,783165600.0,101.41,783100800.0,79.25,783068400.0,0.72,74.02,0.76,partly-cloudy-day,0.7,,,,,rain,1013.0,Humid and mostly cloudy throughout the day.,783080557.0,783122207.0,88.81,783100800.0,76.89,783165600.0,88.81,783100800.0,77.79,783068400.0,783057600.0,5.0,783100800.0,,170.0,,,6.21
2004,1994-10-26 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,100.01,783198000.0,79.4,783241200.0,100.01,783198000.0,78.39,783165600.0,0.29,74.73,0.77,partly-cloudy-day,0.73,,,,,rain,1013.83,Humid and partly cloudy throughout the day.,783166980.0,783208573.0,88.98,783194400.0,77.79,783241200.0,88.98,783194400.0,76.89,783165600.0,783144000.0,7.0,783187200.0,,80.0,,,6.1
2005,1994-10-27 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,97.75,783266400.0,78.27,783334800.0,97.75,783266400.0,79.4,783241200.0,0.32,74.1,0.76,partly-cloudy-day,0.76,,,,,rain,1013.89,Humid and partly cloudy throughout the day.,783253403.0,783294939.0,88.98,783270000.0,76.89,783327600.0,88.98,783270000.0,77.79,783241200.0,783230400.0,7.0,783277200.0,,78.0,,,5.03
2006,1994-10-28 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,95.99,783367200.0,78.54,783424800.0,95.99,783367200.0,78.27,783334800.0,0.2,72.96,0.75,partly-cloudy-day,0.79,,,,,rain,1014.14,Humid and partly cloudy throughout the day.,783339827.0,783381307.0,88.98,783367200.0,76.89,783424800.0,88.98,783367200.0,76.89,783327600.0,783316800.0,7.0,783360000.0,,73.0,,,7.73
2007,1994-10-29 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,95.64,783453600.0,78.15,783507600.0,95.64,783453600.0,78.54,783424800.0,0.46,72.89,0.73,partly-cloudy-day,0.83,,,,,rain,1014.83,Humid and mostly cloudy throughout the day.,783426251.0,783467675.0,87.89,783446400.0,76.89,783507600.0,87.89,783446400.0,76.89,783424800.0,783403200.0,7.0,783446400.0,,67.0,,,7.66
2008,1994-10-30 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,93.81,783547200.0,77.34,783597600.0,93.81,783547200.0,78.15,783507600.0,0.28,72.3,0.74,partly-cloudy-day,0.86,,,,,rain,1014.4,Humid and partly cloudy throughout the day.,783512676.0,783554045.0,85.9,783532800.0,75.8,783597600.0,85.9,783532800.0,76.89,783507600.0,783489600.0,7.0,783532800.0,,83.0,,,8.95
2009,1994-10-31 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,95.09,783622800.0,77.34,783676800.0,95.09,783622800.0,77.34,783597600.0,0.37,73.25,0.78,partly-cloudy-day,0.9,,,,,rain,1013.61,Humid and partly cloudy throughout the day.,783599102.0,783640416.0,86.99,783626400.0,75.8,783676800.0,86.99,783626400.0,75.8,783597600.0,783576000.0,7.0,783622800.0,,87.0,,,8.94
2010,1994-11-01 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,96.53,783709200.0,77.21,783763200.0,96.53,783709200.0,77.34,783676800.0,0.19,73.47,0.78,partly-cloudy-day,0.94,,,,,rain,1014.0,Humid and partly cloudy throughout the day.,783685528.0,783726788.0,87.89,783709200.0,75.8,783763200.0,87.89,783709200.0,75.8,783676800.0,783662400.0,7.0,783705600.0,,89.0,,,7.91
2011,1994-11-02 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,97.06,783799200.0,77.34,783856800.0,97.06,783799200.0,77.21,783763200.0,0.26,72.98,0.76,partly-cloudy-day,0.98,,,,,rain,1015.32,Humid and partly cloudy throughout the day.,783771955.0,783813160.0,88.98,783799200.0,75.8,783849600.0,88.98,783799200.0,75.8,783763200.0,783748800.0,7.0,783792000.0,,86.0,,,6.74
2012,1994-11-03 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,94.07,783882000.0,77.09,783939600.0,94.07,783882000.0,77.34,783856800.0,0.24,72.19,0.74,partly-cloudy-day,0.02,,,,,rain,1014.28,Humid and partly cloudy throughout the day.,783858382.0,783899534.0,86.99,783885600.0,75.8,783939600.0,86.99,783885600.0,75.8,783849600.0,783835200.0,7.0,783878400.0,,60.0,,,5.98
2013,1994-11-04 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,94.47,783972000.0,76.03,784022400.0,94.47,783972000.0,77.09,783939600.0,0.42,72.02,0.74,partly-cloudy-day,0.06,,,,,rain,1013.51,Humid and partly cloudy throughout the day.,783944810.0,783985909.0,86.99,783957600.0,74.72,784022400.0,86.99,783957600.0,75.8,783939600.0,783921600.0,5.0,783964800.0,,74.0,,,7.42
2014,1994-11-05 04:00:00,18.4653,-66.1167,America/Puerto_Rico,-4,92.31,784065600.0,77.07,784108800.0,92.31,784065600.0,76.03,784022400.0,0.64,72.06,0.77,partly-cloudy-day,0.1,,,,,rain,1013.78,Humid and mostly cloudy throughout the day.,784031238.0,784072286.0,85.9,784040400.0,75.8,784108800.0,85.9,784040400.0,74.72,784022400.0,784008000.0,4.0,784047600.0,,79.0,,,6.64
